category,Words,asin,revenue
Water Purifier,UF,B0BXP6Y1JX,850519.0
Water Purifier,UF,B0BJ6P3LSK,5805514.0
Water Purifier,UF,B0CHF2Y2GS,1893330.0
Water Purifier,UF,B09GLVM5ZD,1273429.0
Water Purifier,UF,B09TZTFSHT,3620787.0
Water Purifier,UF,B092S5N2LP,272880.0
Water Purifier,UF,B08JZH6RCK,710820.0
Water Purifier,UF,B07NJ4V6R7,2386683.0
Water Purifier,UF,B0BDH9QNPL,570549.0
Water Purifier,UF,B0CYLK4CQV,850950.0
Water Purifier,UF,B0D1V8ZRYH,467584.0
Water Purifier,UF,B0CZS51N8W,247445.0
Water Purifier,UF,B09MCXCDPT,793800.0
Water Purifier,UF,B0CVC9H4Y8,8542500.0
Water Purifier,UF,B09GLW2F7L,11049237.0
Water Purifier,UF,B0BJ6P3LSK,31038851.0
Water Purifier,UF,B08BPLRWNS,57224772.0
Water Purifier,UF,B0CMQJ1JDG,28499299.0
Water Purifier,UF,B0CZS44SWJ,1491753.0
Water Purifier,UF,B09CGQ6FCK,6083324.0
Water Purifier,UF,B07FJNNZCJ,4221937.0
Water Purifier,UF,B07FJNNZCJ,4221937.0
Water Purifier,UF,B09TZTFSHT,3093818.0
Water Purifier,UF,B0B5DZHTZ4,2277990.0
Water Purifier,UF,B08JZH6RCK,702922.0
Water Purifier,UF,B0D2L1BTBG,419895.0
Water Purifier,UF,B092S5N2LP,409320.0
Water Purifier,UF,B0C6H8413V,745593.0
Water Purifier,UF,B0BDH9QNPL,878163.0
Water Purifier,UF,B0CM147MWZ,122174.0
Water Purifier,UF,B0CFQMWKQT,0.0
Water Purifier,UF,B0BZWG5R5M,1512911.0
Water Purifier,UF,B0B5RLKBFX,1486674.0
Water Purifier,UF,B08BPLRWNS,52015103.0
Water Purifier,UF,B0BJ6P3LSK,24466860.0
Water Purifier,UF,B09GLW2F7L,11545113.0
Water Purifier,UF,B0CVC9H4Y8,9618840.0
Water Purifier,UF,B09CGQ6FCK,4640643.0
Water Purifier,UF,B0CMQJ1JDG,24115770.0
Water Purifier,UF,B07FJNNZCJ,4236935.0
Water Purifier,UF,B07FJNNZCJ,4236935.0
Water Purifier,UF,B0CZS44SWJ,1560537.0
Water Purifier,UF,B0CHF2Y2GS,2020361.0
Water Purifier,UF,B09TZTFSHT,3093818.0
Water Purifier,UF,B0D2L1BTBG,427893.0
Water Purifier,UF,B07NYQS8JF,601930.0
Water Purifier,UF,B0CZS51N8W,359910.0
Water Purifier,UF,B0BZWF1SFL,1259910.0
Water Purifier,UF,B0755JMF9G,608958.0
Water Purifier,UF,B0BDH9QNPL,766354.0
Water Purifier,UF,B0CM147MWZ,136271.0
Water Purifier,UF,B0DCNRKVMT,0.0
Water Purifier,UF,B092S5N2LP,544852.0
Water Purifier,UF,B092S4338H,714890.0
Water Purifier,UF,B0792Y3PCW,600242.0
Water Purifier,UF,B0D2L1BTBG,838305.0
Water Purifier,UF,B09GLW2F7L,23862696.0
Water Purifier,UF,B0CZS51N8W,722043.0
Water Purifier,UF,B09GLVM5ZD,5009134.0
Water Purifier,UF,B0BJ6P3LSK,28144887.0
Water Purifier,UF,B0CMQJ1JDG,2378706.0
Water Purifier,UF,B0CM147MWZ,2092800.0
Water Purifier,UF,B0B5DZHTZ4,1901570.0
Water Purifier,UF,B07FJNNZCJ,5402916.0
Water Purifier,UF,B07FJNNZCJ,5402916.0
Water Purifier,UF,B09CGQ6FCK,58879794.0
Water Purifier,UF,B09TZTFSHT,2379860.0
Water Purifier,UF,B09F2FW4ZK,49764548.0
Water Purifier,TDS,B0BJ6P3LSK,34086360.0
Water Purifier,TDS,B07FJNNZCJ,7364763.0
Water Purifier,TDS,B0B79QLL1K,2909151.0
Water Purifier,TDS,B0BLLJDJ1Q,2764447.0
Water Purifier,TDS,B09F2FW4ZK,47426382.0
Water Purifier,TDS,B0B7FJNSZR,1785745.0
Water Purifier,TDS,B09GLW2F7L,8784803.0
Water Purifier,TDS,B0C1ZPQ3Z4,603849.0
Water Purifier,TDS,B09GLW2F7L,722661.0
Water Purifier,TDS,B0BTSPQHH7,1063120.0
Water Purifier,TDS,B09JM2SGSX,1677000.0
Water Purifier,TDS,B0C72F5BCC,414091.0
Water Purifier,TDS,B09GLVM5ZD,678272.0
Water Purifier,TDS,B09CGQ6FCK,2169064.0
Water Purifier,TDS,B0B25D1JHC,0.0
Water Purifier,TDS,B09MCXCDPT,500625.0
Water Purifier,TDS,B08JZH6RCK,271341.0
Water Purifier,TDS,B0B7FJNSZR,6735029.0
Water Purifier,TDS,B0BNNPQXCB,1065180.0
Water Purifier,TDS,B0928HV5LQ,331917.0
Water Purifier,TDS,B0C5RMHZNN,244752.0
Water Purifier,TDS,B0BXP6Y1JX,471611.0
Water Purifier,TDS,B0B9HCJ7F4,551931.0
Water Purifier,TDS,B07NJ4V6R7,1744780.0
Water Purifier,TDS,B0BJ6P3LSK,7136514.0
Water Purifier,TDS,B0B79QLL1K,5301490.0
Water Purifier,TDS,B0CZB2ZPJK,0.0
Water Purifier,TDS,B0CZB2ZPJK,0.0
Water Purifier,TDS,B097DRYPZG,526400.0
Water Purifier,TDS,B0BLLJDJ1Q,2549490.0
Water Purifier,TDS,B09GLW2F7L,1250928.0
Water Purifier,TDS,B07FJNNZCJ,3599274.0
Water Purifier,TDS,B09GLVM5ZD,1338921.0
Water Purifier,TDS,B0C1ZPQ3Z4,1078309.0
Water Purifier,TDS,B0C7QTFC5D,2258451.0
Water Purifier,TDS,B08JZH6RCK,819800.0
Water Purifier,TDS,B0C7H29HXT,554889.0
Water Purifier,TDS,B0C72F5BCC,651837.0
Water Purifier,TDS,B09F6HZJTD,2066232.0
Water Purifier,TDS,B09MCXCDPT,839860.0
Water Purifier,TDS,B0C89NNH9Y,124215.0
Water Purifier,TDS,B0B5RLPY8C,843489.0
Water Purifier,TDS,B0BQGXRBYM,281940.0
Water Purifier,TDS,B09NW4LQCK,1012230.0
Water Purifier,TDS,B07Y7F88YM,879890.0
Water Purifier,TDS,B0C5RQMXDS,389922.0
Water Purifier,TDS,B0CFDVSB6B,0.0
Water Purifier,TDS,B092S5N2LP,513010.0
Water Purifier,TDS,B0CCPGDT38,0.0
Water Purifier,TDS,B0CCPGDT38,0.0
Water Purifier,TDS,B09GLVM5ZD,1356945.0
Water Purifier,TDS,B07FJNNZCJ,3695520.0
Water Purifier,TDS,B0BLLJDJ1Q,2464014.0
Water Purifier,TDS,B0B79QLL1K,3354329.0
Water Purifier,TDS,B0BLLJDJ1Q,3433527.0
Water Purifier,TDS,B0BJ6P3LSK,6283743.0
Water Purifier,TDS,B07FJNNZCJ,2445165.0
Water Purifier,TDS,B0C28T1DL8,390370.0
Water Purifier,TDS,B0C7QTFC5D,3006690.0
Water Purifier,TDS,B09VS25ZX7,2737135.0
Water Purifier,TDS,B09VS25ZX7,2737135.0
Water Purifier,TDS,B09F6HZJTD,1263483.0
Water Purifier,TDS,B0C7H29HXT,1244751.0
Water Purifier,TDS,B0C72F5BCC,888732.0
Water Purifier,TDS,B09CGQ6FCK,1450053.0
Water Purifier,TDS,B09GLW2F7L,1106754.0
Water Purifier,TDS,B0CB8KG44H,798099.0
Water Purifier,TDS,B09GLVM5ZD,1209758.0
Water Purifier,TDS,B0B25D1JHC,766395.0
Water Purifier,TDS,B08HWXFRKK,2693061.0
Water Purifier,TDS,B0BXP6Y1JX,446406.0
Water Purifier,TDS,B0C6H8413V,749547.0
Water Purifier,TDS,B0B79QLL1K,2528988.0
Water Purifier,TDS,B09NW4LQCK,748893.0
Water Purifier,TDS,B07YWLSXQ6,388773.0
Water Purifier,TDS,B08JZH6RCK,800226.0
Water Purifier,TDS,B0BNNPQXCB,649950.0
Water Purifier,TDS,B0BWXVXZQ7,658746.0
Water Purifier,TDS,B09F2FW4ZK,16610020.0
Water Purifier,TDS,B092S4338H,1941702.0
Water Purifier,TDS,B09GLW2F7L,1604018.0
Water Purifier,TDS,B0C6TTPJT7,2459016.0
Water Purifier,TDS,B07FJNNZCJ,3582376.0
Water Purifier,TDS,B0B7FJNSZR,2126391.0
Water Purifier,TDS,B09GLVM5ZD,1020568.0
Water Purifier,TDS,B0C6H8413V,1072881.0
Water Purifier,TDS,B0CHPKQX1Q,73910.0
Water Purifier,TDS,B08HWXFRKK,2457000.0
Water Purifier,TDS,B09GLW2F7L,2540395.0
Water Purifier,TDS,B09F6HZJTD,1607866.0
Water Purifier,TDS,B0C7QTFC5D,3347955.0
Water Purifier,TDS,B09MCXCDPT,713881.0
Water Purifier,TDS,B08JZH6RCK,0.0
Water Purifier,TDS,B0C72F5BCC,834386.0
Water Purifier,TDS,B0C7H29HXT,1049790.0
Water Purifier,TDS,B08JZH6RCK,483879.0
Water Purifier,TDS,B0CGLBPVPP,684450.0
Water Purifier,TDS,B0CH123N48,730565.0
Water Purifier,TDS,B0095S978O,2400300.0
Water Purifier,TDS,B0BR2L3DS5,0.0
Water Purifier,TDS,B07PZPN3J9,2238000.0
Water Purifier,TDS,B07NJ4V6R7,2109000.0
Water Purifier,TDS,B0BDH9QNPL,422280.0
Water Purifier,TDS,B09W2L1VP2,1116423.0
Water Purifier,TDS,B0958Q3K68,3569745.0
Water Purifier,TDS,B0BJ6P3LSK,6765786.0
Water Purifier,TDS,B09F2FW4ZK,13321914.0
Water Purifier,TDS,B09GLVM5ZD,1381286.0
Water Purifier,TDS,B0B79QLL1K,2684463.0
Water Purifier,TDS,B0B7FJNSZR,1430508.0
Water Purifier,TDS,B0B1DR1KMB,2864163.0
Water Purifier,TDS,B08JZH6RCK,0.0
Water Purifier,TDS,B09TZTFSHT,2567500.0
Water Purifier,TDS,B0BLLJDJ1Q,1109778.0
Water Purifier,TDS,B0BJ6P3LSK,39799074.0
Water Purifier,TDS,B09F2FW4ZK,39186088.0
Water Purifier,TDS,B0B7FJNSZR,5838966.0
Water Purifier,TDS,B09GLW2F7L,12137517.0
Water Purifier,TDS,B0BLLJDJ1Q,2478978.0
Water Purifier,TDS,B07FJNNZCJ,7411128.0
Water Purifier,TDS,B0B79QLL1K,2725138.0
Water Purifier,TDS,B09VS25ZX7,2684642.0
Water Purifier,TDS,B09GLVM5ZD,2332314.0
Water Purifier,TDS,B0CPT6LT6C,1833450.0
Water Purifier,TDS,B0C6TTPJT7,2144142.0
Water Purifier,TDS,B0958Q3K68,3346000.0
Water Purifier,TDS,B0CCPGDT38,281126.0
Water Purifier,TDS,B0CCPGDT38,281126.0
Water Purifier,TDS,B0095S978O,2945200.0
Water Purifier,TDS,B0BDH9QNPL,846846.0
Water Purifier,TDS,B08JZH6RCK,787008.0
Water Purifier,TDS,B092S4338H,740889.0
Water Purifier,TDS,B0CQRLNY55,679242.0
Water Purifier,TDS,B0CVQG6PPD,334829.0
Water Purifier,TDS,B0CYL15VFN,0.0
Water Purifier,TDS,B0BR2L3DS5,1020700.0
Water Purifier,TDS,B09JM1N46Q,1632820.0
Water Purifier,TDS,B0C6H8413V,377916.0
Water Purifier,TDS,B0CX265D28,0.0
Water Purifier,TDS,B0CX265D28,0.0
Water Purifier,TDS,B07NJ4V6R7,2059643.0
Water Purifier,TDS,B09MCXCDPT,755874.0
Water Purifier,TDS,B09W2KD8QQ,1464399.0
Water Purifier,TDS,B07PZPN3J9,2275300.0
Water Purifier,TDS,B0CVNJW1G9,413931.0
Water Purifier,TDS,B0CVC6WN53,317550.0
Water Purifier,TDS,B09GLW6Z7D,404106.0
Water Purifier,TDS,B09CGQ6FCK,2121217.0
Water Purifier,TDS,B0BJ6P3LSK,28068768.0
Water Purifier,TDS,B09GLW2F7L,9337428.0
Water Purifier,TDS,B09F2FW4ZK,33779357.0
Water Purifier,TDS,B0B7FJNSZR,5308059.0
Water Purifier,TDS,B07FJNNZCJ,6813479.0
Water Purifier,TDS,B0B79QLL1K,3355508.0
Water Purifier,TDS,B0C6TTPJT7,2449510.0
Water Purifier,TDS,B0BLLJDJ1Q,1499700.0
Water Purifier,TDS,B0BR2L3DS5,616165.0
Water Purifier,TDS,B0C7QTFC5D,5685849.0
Water Purifier,TDS,B0B4BMJX1G,2402460.0
Water Purifier,TDS,B09GLVM5ZD,2540379.0
Water Purifier,TDS,B09VS25ZX7,3921977.0
Water Purifier,TDS,B09F6JTNDJ,2726697.0
Water Purifier,TDS,B0CPT6LT6C,224400.0
Water Purifier,TDS,B09JM1N46Q,576730.0
Water Purifier,TDS,B09CGQ6FCK,2296656.0
Water Purifier,TDS,B0958Q3K68,2154438.0
Water Purifier,TDS,B08JZH6RCK,1259607.0
Water Purifier,TDS,B092S4338H,583350.0
Water Purifier,TDS,B09F6HZJTD,2173311.0
Water Purifier,TDS,B0CBS8WB6Q,709858.0
Water Purifier,TDS,B0BWXVXZQ7,1109314.0
Water Purifier,TDS,B0CLXSTN79,124215.0
Water Purifier,TDS,B07NJ4V6R7,2225300.0
Water Purifier,TDS,B0CTTRCZ1Z,0.0
Water Purifier,TDS,B09MCXCDPT,863856.0
Water Purifier,TDS,B0CCPGDT38,285532.0
Water Purifier,TDS,B0CCPGDT38,285532.0
Water Purifier,TDS,B0095S978O,2305800.0
Water Purifier,TDS,B07PZPN3J9,1865000.0
Water Purifier,TDS,B0CJG4RPXR,64583.0
Water Purifier,TDS,B09MCXCDPT,880400.0
Water Purifier,TDS,B0BJ6P3LSK,17062650.0
Water Purifier,TDS,B08BPLRWNS,27626488.0
Water Purifier,TDS,B09GLW2F7L,6861204.0
Water Purifier,TDS,B0B7FJNSZR,3492987.0
Water Purifier,TDS,B09GLVM5ZD,2485435.0
Water Purifier,TDS,B0B79QLL1K,3685240.0
Water Purifier,TDS,B09VS25ZX7,992116.0
Water Purifier,TDS,B0C7QTFC5D,6060366.0
Water Purifier,TDS,B0B4BMJX1G,1031742.0
Water Purifier,TDS,B0C6TTPJT7,2349530.0
Water Purifier,TDS,B0B1DR1KMB,3161628.0
Water Purifier,TDS,B0CYL15VFN,815796.0
Water Purifier,TDS,B0CNRYVPH5,525258.0
Water Purifier,TDS,B08JZH6RCK,887778.0
Water Purifier,TDS,B0CQRLNY55,697500.0
Water Purifier,TDS,B09F6K2RDQ,2518281.0
Water Purifier,TDS,B08XXLDTSJ,737000.0
Water Purifier,TDS,B0CCPGDT38,491283.0
Water Purifier,TDS,B0CCPGDT38,491283.0
Water Purifier,TDS,B0CBS8WB6Q,829834.0
Water Purifier,TDS,B0BLLJDJ1Q,1319736.0
Water Purifier,TDS,B0CGM9Q235,256000.0
Water Purifier,TDS,B09MCXCDPT,661084.0
Water Purifier,TDS,B0958Q3K68,2619903.0
Water Purifier,TDS,B09CGQ6FCK,2934616.0
Water Purifier,TDS,B092S4338H,1033235.0
Water Purifier,TDS,B0BQGXRBYM,475881.0
Water Purifier,TDS,B0095S978O,2478960.0
Water Purifier,TDS,B07NJ4V6R7,2066640.0
Water Purifier,TDS,B07PZPN3J9,2126100.0
Water Purifier,TDS,B09JLZFHV8,406780.0
Water Purifier,TDS,B0BR2L3DS5,427500.0
Water Purifier,TDS,B07WJ3NJJB,791952.0
Water Purifier,TDS,B0BDH9QNPL,777917.0
Water Purifier,TDS,B0CM6QKJHX,1004799.0
Water Purifier,TDS,B0CRTZ6T2K,0.0
Water Purifier,TDS,B0BWXVXZQ7,703945.0
Water Purifier,TDS,B0BHYVJFGC,763508.0
Water Purifier,TDS,B09NW4LQCK,412817.0
Water Purifier,TDS,B07FJNNZCJ,4116951.0
Water Purifier,TDS,B09F6HZJTD,2494569.0
Water Purifier,TDS,B09TZTFSHT,3575000.0
Water Purifier,TDS,B0CH3Q1XTQ,0.0
Water Purifier,TDS,B0CVNJW1G9,888651.0
Water Purifier,TDS,B0C7H29HXT,1274745.0
Water Purifier,TDS,B09CGQ6FCK,3070198.0
Water Purifier,TDS,B07PZPN3J9,3748650.0
Water Purifier,TDS,B08JZH6RCK,751333.0
Water Purifier,TDS,B09MCXCDPT,820656.0
Water Purifier,TDS,B07NJ4V6R7,2771856.0
Water Purifier,TDS,B08BPLRWNS,14859491.0
Water Purifier,TDS,B092S4338H,362607.0
Water Purifier,TDS,B0095S978O,3194100.0
Water Purifier,TDS,B0C6H8413V,813234.0
Water Purifier,TDS,B09GLW6Z7D,334091.0
Water Purifier,TDS,B0CVQG6PPD,1392062.0
Water Purifier,TDS,B09GLW2F7L,1104337.0
Water Purifier,TDS,B0C72F5BCC,1171707.0
Water Purifier,TDS,B09GLVM5ZD,975562.0
Water Purifier,TDS,B0C6Q8CW1L,390550.0
Water Purifier,TDS,B0755JMF9G,2634222.0
Water Purifier,TDS,B0C7QTFC5D,4422744.0
Water Purifier,TDS,B092S4338H,800800.0
Water Purifier,TDS,B0CCPGDT38,1381506.0
Water Purifier,TDS,B0CCPGDT38,1381506.0
Water Purifier,TDS,B0CYH9M2K4,0.0
Water Purifier,TDS,B0CXQ58N4L,0.0
Water Purifier,TDS,B09W2KD8QQ,1145421.0
Water Purifier,TDS,B0B5RMK28Q,2300805.0
Water Purifier,TDS,B09GLW6Z7D,447096.0
Water Purifier,TDS,B0BJ6P3LSK,48322036.0
Water Purifier,TDS,B08BPLRWNS,50494344.0
Water Purifier,TDS,B0CVBNGK45,1567025.0
Water Purifier,TDS,B0CVBNGK45,1567025.0
Water Purifier,TDS,B09GLW2F7L,9313418.0
Water Purifier,TDS,B0D3YN2H8F,0.0
Water Purifier,TDS,B0D3YN2H8F,0.0
Water Purifier,TDS,B0B7FJNSZR,4774399.0
Water Purifier,TDS,B07FJNNZCJ,7610183.0
Water Purifier,TDS,B0CCPGDT38,2033427.0
Water Purifier,TDS,B0CCPGDT38,2033427.0
Water Purifier,TDS,B0BLLJDJ1Q,2177560.0
Water Purifier,TDS,B0CYLBDD8G,479583.0
Water Purifier,TDS,B0CVNJW1G9,1481740.0
Water Purifier,TDS,B092S5N2LP,1977742.0
Water Purifier,TDS,B0958Q3K68,2841594.0
Water Purifier,TDS,B0CVQG6PPD,1663518.0
Water Purifier,TDS,B07Y7FWYPK,1349450.0
Water Purifier,TDS,B0CZDT46LG,0.0
Water Purifier,TDS,B0C6TTPJT7,2548735.0
Water Purifier,TDS,B092S4338H,650650.0
Water Purifier,TDS,B0CZS44SWJ,1041383.0
Water Purifier,TDS,B09VS25ZX7,2699640.0
Water Purifier,TDS,B09VS25ZX7,2699640.0
Water Purifier,TDS,B0C6H8413V,455694.0
Water Purifier,TDS,B0B5RMK28Q,2207816.0
Water Purifier,TDS,B0CX8LHPGG,527868.0
Water Purifier,TDS,B09GLVM5ZD,1177344.0
Water Purifier,TDS,B0095S978O,2805618.0
Water Purifier,TDS,B0CZS1NPD1,287100.0
Water Purifier,TDS,B0CM6QKJHX,648319.0
Water Purifier,TDS,B09W2L1VP2,1841373.0
Water Purifier,TDS,B0CYLK4CQV,42350.0
Water Purifier,TDS,B07WJ3NJJB,1369417.0
Water Purifier,TDS,B09MCXCDPT,820656.0
Water Purifier,TDS,B08JZH6RCK,534927.0
Water Purifier,TDS,B07WTW6FZ8,431946.0
Water Purifier,TDS,B0D2HJ64GM,0.0
Water Purifier,TDS,B0CYL15VFN,639840.0
Water Purifier,TDS,B0CMQJ1JDG,45798046.0
Water Purifier,TDS,B08BPLRWNS,42245874.0
Water Purifier,TDS,B09GLW2F7L,7189470.0
Water Purifier,TDS,B0B7FJNSZR,5399681.0
Water Purifier,TDS,B0CVC9H4Y8,2379405.0
Water Purifier,TDS,B0CJXT5R6J,2458500.0
Water Purifier,TDS,B07FJNNZCJ,5261566.0
Water Purifier,TDS,B0D3YN2H8F,6216000.0
Water Purifier,TDS,B0D3YN2H8F,6216000.0
Water Purifier,TDS,B08XXLDTSJ,347300.0
Water Purifier,TDS,B08XXLDTSJ,538200.0
Water Purifier,TDS,B08MF3HQQC,183109.0
Water Purifier,TDS,B0BJ6P3LSK,6493551.0
Water Purifier,TDS,B0B79QLL1K,4064187.0
Water Purifier,TDS,B08MF3HQQC,322152.0
Water Purifier,TDS,B0BXP6Y1JX,794131.0
Water Purifier,TDS,B0BLLJDJ1Q,1259748.0
Water Purifier,TDS,B08XXLDTSJ,379500.0
Water Purifier,TDS,B0BXP6Y1JX,850519.0
Water Purifier,TDS,B0B79QLL1K,4144171.0
Water Purifier,TDS,B0BLLJDJ1Q,2654691.0
Water Purifier,TDS,B0BJ6P3LSK,5805514.0
Water Purifier,TDS,B08MF3HQQC,183819.0
Water Purifier,TDS,B0CVQG6PPD,1541100.0
Water Purifier,TDS,B0CBVG9N6B,1583680.0
Water Purifier,TDS,B0CWDM86TS,665000.0
Water Purifier,TDS,B09VS25ZX7,2452173.0
Water Purifier,TDS,B09VS25ZX7,2452173.0
Water Purifier,TDS,B01HXUJB2W,3022097.0
Water Purifier,TDS,B0BM4FCBK7,480053.0
Water Purifier,TDS,B0BM4FCBK7,480053.0
Water Purifier,TDS,B0CVNJW1G9,1050309.0
Water Purifier,TDS,B09GLVM5ZD,1273429.0
Water Purifier,TDS,B0B79QLL1K,1128372.0
Water Purifier,TDS,B09TZTFSHT,3620787.0
Water Purifier,TDS,B0C7H29HXT,256446.0
Water Purifier,TDS,B0CPM97JFB,875973.0
Water Purifier,TDS,B092S5N2LP,272880.0
Water Purifier,TDS,B0CR15YBS9,455886.0
Water Purifier,TDS,B08JZH6RCK,710820.0
Water Purifier,TDS,B09F6HZJTD,1586862.0
Water Purifier,TDS,B07NJ4V6R7,2386683.0
Water Purifier,TDS,B0BDH9QNPL,570549.0
Water Purifier,TDS,B0CYLK4CQV,850950.0
Water Purifier,TDS,B09W2L1VP2,1580391.0
Water Purifier,TDS,B09JM1N46Q,1109703.0
Water Purifier,TDS,B0D1V8ZRYH,467584.0
Water Purifier,TDS,B0BGXFYD1R,1235250.0
Water Purifier,TDS,B0BGXFYD1R,1235250.0
Water Purifier,TDS,B07VHF1WSN,848618.0
Water Purifier,TDS,B09MCXCDPT,793800.0
Water Purifier,TDS,B0CVC9H4Y8,8542500.0
Water Purifier,TDS,B09GLW2F7L,11049237.0
Water Purifier,TDS,B0BJ6P3LSK,31038851.0
Water Purifier,TDS,B08BPLRWNS,57224772.0
Water Purifier,TDS,B0B7FJNSZR,9706116.0
Water Purifier,TDS,B0CMQJ1JDG,28499299.0
Water Purifier,TDS,B0BLLJDJ1Q,1464904.0
Water Purifier,TDS,B0CZS44SWJ,1491753.0
Water Purifier,TDS,B09CGQ6FCK,6083324.0
Water Purifier,TDS,B07FJNNZCJ,4221937.0
Water Purifier,TDS,B09VS25ZX7,2437175.0
Water Purifier,TDS,B09VS25ZX7,2437175.0
Water Purifier,TDS,B0CVNJW1G9,1182285.0
Water Purifier,TDS,B0BGXFYD1R,1307782.0
Water Purifier,TDS,B0BGXFYD1R,1307782.0
Water Purifier,TDS,B0CBVG9N6B,1439712.0
Water Purifier,TDS,B0B79QLL1K,1434713.0
Water Purifier,TDS,B09TZTFSHT,3093818.0
Water Purifier,TDS,B0D98J7MJC,0.0
Water Purifier,TDS,B0D98J7MJC,0.0
Water Purifier,TDS,B0CR15YBS9,607062.0
Water Purifier,TDS,B08JZH6RCK,702922.0
Water Purifier,TDS,B09JM1N46Q,1207840.0
Water Purifier,TDS,B092S5N2LP,409320.0
Water Purifier,TDS,B0C6H8413V,745593.0
Water Purifier,TDS,B0CVQG6PPD,1651720.0
Water Purifier,TDS,B01HXUJB2W,2309692.0
Water Purifier,TDS,B0BDH9QNPL,878163.0
Water Purifier,TDS,B0CM147MWZ,122174.0
Water Purifier,TDS,B07WJ3NJJB,1495912.0
Water Purifier,TDS,B0D45V7K8Y,0.0
Water Purifier,TDS,B0D45V7K8Y,0.0
Water Purifier,TDS,B0B5RLKBFX,1486674.0
Water Purifier,TDS,B07Y7FWYPK,1266819.0
Water Purifier,TDS,B08562BNLW,323973.0
Water Purifier,TDS,B08BPLRWNS,52015103.0
Water Purifier,TDS,B0BJ6P3LSK,24466860.0
Water Purifier,TDS,B09GLW2F7L,11545113.0
Water Purifier,TDS,B0CVC9H4Y8,9618840.0
Water Purifier,TDS,B09CGQ6FCK,4640643.0
Water Purifier,TDS,B0BLLJDJ1Q,1425732.0
Water Purifier,TDS,B0CMQJ1JDG,24115770.0
Water Purifier,TDS,B07FJNNZCJ,4236935.0
Water Purifier,TDS,B0B7FJNSZR,8156835.0
Water Purifier,TDS,B0CZS44SWJ,1560537.0
Water Purifier,TDS,B09VS25ZX7,2274675.0
Water Purifier,TDS,B09VS25ZX7,2274675.0
Water Purifier,TDS,B09JM1N46Q,1101438.0
Water Purifier,TDS,B0B79QLL1K,1336032.0
Water Purifier,TDS,B0CBVG9N6B,1295040.0
Water Purifier,TDS,B0D45V7K8Y,0.0
Water Purifier,TDS,B0D45V7K8Y,0.0
Water Purifier,TDS,B01HXUJB2W,2249700.0
Water Purifier,TDS,B0CVQG6PPD,1572757.0
Water Purifier,TDS,B0BGXFYD1R,1295784.0
Water Purifier,TDS,B0BGXFYD1R,1295784.0
Water Purifier,TDS,B0CVNJW1G9,1191113.0
Water Purifier,TDS,B09TZTFSHT,3093818.0
Water Purifier,TDS,B09F6HZJTD,1364870.0
Water Purifier,TDS,B0D98J7MJC,0.0
Water Purifier,TDS,B0D98J7MJC,0.0
Water Purifier,TDS,B0755JMF9G,608958.0
Water Purifier,TDS,B07XXRJJT5,1163575.0
Water Purifier,TDS,B0CZTYJ9KX,1775400.0
Water Purifier,TDS,B09W2L1VP2,1430702.0
Water Purifier,TDS,B0CZLPHW1Q,0.0
Water Purifier,TDS,B0BDH9QNPL,766354.0
Water Purifier,TDS,B0CR15YBS9,643860.0
Water Purifier,TDS,B0CM147MWZ,136271.0
Water Purifier,TDS,B0CV7XXWV7,1642902.0
Water Purifier,TDS,B0CV7XXWV7,1642902.0
Water Purifier,TDS,B0DCNRKVMT,0.0
Water Purifier,TDS,B092S5N2LP,544852.0
Water Purifier,TDS,B092S4338H,714890.0
Water Purifier,TDS,B0792Y3PCW,600242.0
Water Purifier,TDS,B0CTT6K6JS,447776.0
Water Purifier,TDS,B09GLW2F7L,23862696.0
Water Purifier,TDS,B09GLVM5ZD,5009134.0
Water Purifier,TDS,B0B79QLL1K,1804416.0
Water Purifier,TDS,B0BJ6P3LSK,28144887.0
Water Purifier,TDS,B0BLLJDJ1Q,2594952.0
Water Purifier,TDS,B0CMQJ1JDG,2378706.0
Water Purifier,TDS,B0CM147MWZ,2092800.0
Water Purifier,TDS,B0B7FJNSZR,5545668.0
Water Purifier,TDS,B0C6TTPJT7,1113525.0
Water Purifier,TDS,B0D9JJPQV2,904800.0
Water Purifier,TDS,B0D9JJPQV2,904800.0
Water Purifier,TDS,B0CVNJW1G9,1166378.0
Water Purifier,TDS,B0BGXFYD1R,407932.0
Water Purifier,TDS,B0BGXFYD1R,407932.0
Water Purifier,TDS,B09VS25ZX7,3224570.0
Water Purifier,TDS,B09VS25ZX7,3224570.0
Water Purifier,TDS,B09JM1N46Q,1502251.0
Water Purifier,TDS,B07FJNNZCJ,5402916.0
Water Purifier,TDS,B0D45V7K8Y,1772803.0
Water Purifier,TDS,B0D45V7K8Y,1772803.0
Water Purifier,TDS,B09CGQ6FCK,58879794.0
Water Purifier,TDS,B09TZTFSHT,2379860.0
Water Purifier,TDS,B09F2FW4ZK,49764548.0
Water Purifier,Adjuster,B0BJ6P3LSK,34086360.0
Water Purifier,Adjuster,B0792Y3PCW,913297.0
Water Purifier,Adjuster,B09GLW2F7L,8784803.0
Water Purifier,Adjuster,B09GLW2F7L,722661.0
Water Purifier,Adjuster,B09GLVM5ZD,678272.0
Water Purifier,Adjuster,B08JZH6RCK,271341.0
Water Purifier,Adjuster,B08GZ8YF5B,4117464.0
Water Purifier,Adjuster,B0BNNPQXCB,1065180.0
Water Purifier,Adjuster,B0BXP6Y1JX,471611.0
